Date,id,Type,Source,Amount,Fee,Net,Currency,Created (UTC),Available On (UTC),reason (metadata),amount (metadata),fromOurPlatform (metadata),note (metadata),invoiceId (metadata),storeId (metadata),domain (metadata),discount (metadata),freeShip (metadata),link (metadata),item (metadata),shippingFee (metadata),subTotal (metadata),tax (metadata),storeName (metadata),JournalType,StoreName,PartnerCode,ComCode,BankAccoutNumber
2025-12-08,txn_3Sc8i9K3ZXYJSkRp16ozmjm8,charge,ch_3Sc8i9K3ZXYJSkRp1t7pshHO,64.98,2.7,62.28,usd,2025-12-08 17:59:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-AN2GM,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/S"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3Sc8jdK3ZXYJSkRp0JM6Z57n,charge,ch_3Sc8jdK3ZXYJSkRp0Lj6XANT,109.98,4.37,105.61,usd,2025-12-08 18:00:00,2025-12-11 00:00:00,,109.98,,,ZAAIC-081225-041WL,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Combo 2 (Black+White) - Save More 10% OFF/XL"",""quantity"":1,""unitAmount"":104.99}]",4.99,104.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3Sc9pUK3ZXYJSkRp1VFJnD6c,charge,ch_3Sc9pUK3ZXYJSkRp1DML89n2,64.98,2.7,62.28,usd,2025-12-08 19:10:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-DD0KI,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/L"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3Sc9r2K3ZXYJSkRp0tfNDmpO,charge,ch_3Sc9r2K3ZXYJSkRp0B7D6Zue,64.98,2.7,62.28,usd,2025-12-08 19:12:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-LQ4PI,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Black/2XL"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScAUXK3ZXYJSkRp0FWT5IVv,charge,ch_3ScAUXK3ZXYJSkRp0WYz91KY,64.98,2.7,62.28,usd,2025-12-08 19:53:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-K463G,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/2XL"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScAkTK3ZXYJSkRp1QCf9t2q,charge,ch_3ScAkTK3ZXYJSkRp11bBDtyJ,64.98,2.7,62.28,usd,2025-12-08 20:09:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-AHH80,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/L"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScB44K3ZXYJSkRp18NaIOFl,charge,ch_3ScB44K3ZXYJSkRp1PugaJ0o,64.98,2.7,62.28,usd,2025-12-08 20:29:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-F7H58,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/M"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScBr7K3ZXYJSkRp0e8EgkTK,charge,ch_3ScBr7K3ZXYJSkRp0yi9mXAE,124.97,4.92,120.05,usd,2025-12-08 21:20:00,2025-12-11 00:00:00,,124.97,,,ZAAIC-081225-IAFP3,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/L"",""quantity"":1,""unitAmount"":59.99},{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/2XL"",""quantity"":1,""unitAmount"":59.99}]",4.99,119.98,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScC7JK3ZXYJSkRp11M8lKW3,charge,ch_3ScC7JK3ZXYJSkRp1vBp5S3c,64.98,2.7,62.28,usd,2025-12-08 21:37:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-2Q9JD,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - White/M"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScCJ5K3ZXYJSkRp1P3U6kMA,charge,ch_3ScCJ5K3ZXYJSkRp1NK96Fvq,64.98,2.7,62.28,usd,2025-12-08 21:49:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-4M5Y6,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/XL"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScCcNK3ZXYJSkRp1euCG0Yl,charge,ch_3ScCcNK3ZXYJSkRp10uPpWwL,124.97,4.92,120.05,usd,2025-12-08 22:09:00,2025-12-11 00:00:00,,124.97,,,ZAAIC-081225-Z3R6U,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Black/M"",""quantity"":1,""unitAmount"":59.99},{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Black/S"",""quantity"":1,""unitAmount"":59.99}]",4.99,119.98,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScCduK3ZXYJSkRp1ViBSYXc,charge,ch_3ScCduK3ZXYJSkRp1y2h1eXH,64.98,2.7,62.28,usd,2025-12-08 22:10:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-W2DH9,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/M"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScCnRK3ZXYJSkRp0r7FtMJ5,charge,ch_3ScCnRK3ZXYJSkRp03hluVWa,109.98,4.37,105.61,usd,2025-12-08 22:20:00,2025-12-11 00:00:00,,109.98,,,ZAAIC-081225-D0Q3J,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Combo 2 (Shaded Blue+White) - Save More 10% OFF/M"",""quantity"":1,""unitAmount"":104.99}]",4.99,104.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScD1DK3ZXYJSkRp0lKr6wII,charge,ch_3ScD1DK3ZXYJSkRp0tPS1nQd,64.98,2.7,62.28,usd,2025-12-08 22:35:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-DDEY6,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/M"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScDJvK3ZXYJSkRp05vyRzrl,charge,ch_3ScDJvK3ZXYJSkRp05XBzxf2,64.98,2.7,62.28,usd,2025-12-08 22:55:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-J6SXQ,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/L"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScDwaK3ZXYJSkRp1yclZdoG,charge,ch_3ScDwaK3ZXYJSkRp1AvtGSaB,64.98,2.7,62.28,usd,2025-12-08 23:34:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-EPUHN,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Black/S"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-08,txn_3ScE3DK3ZXYJSkRp1oomS6wB,charge,ch_3ScE3DK3ZXYJSkRp1A75Kvh0,64.98,2.7,62.28,usd,2025-12-08 23:41:00,2025-12-11 00:00:00,,64.98,,,ZAAIC-081225-5RS8Z,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - White/M"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-09,txn_3ScEzKK3ZXYJSkRp1kX3KOnr,charge,ch_3ScEzKK3ZXYJSkRp1g10iDuy,64.98,2.7,62.28,usd,2025-12-09 00:41:00,2025-12-12 00:00:00,,64.98,,,ZAAIC-081225-39JPC,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Black/M"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-09,txn_3ScFdzK3ZXYJSkRp1vQww7KB,charge,ch_3ScFdzK3ZXYJSkRp1PlitBx6,64.98,2.7,62.28,usd,2025-12-09 01:23:00,2025-12-12 00:00:00,,64.98,,,ZAAIC-081225-WJEWL,,,,,-https://obormi.com/cropped-jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Shaded Blue/L"",""quantity"":1,""unitAmount"":59.99}]",4.99,59.99,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-09,txn_3ScFzXK3ZXYJSkRp1bD8AFAO,charge,ch_3ScFzXK3ZXYJSkRp1Nb05tOy,214.98,8.25,206.73,usd,2025-12-09 01:45:00,2025-12-12 00:00:00,,214.98,,,ZAAIC-081225-VGE8H,,,,4.99,-https://obormi.com/jeans0001-https://obormi.com/jeans,"[{""name"":""Tummy Control Cropped Wide-Leg Jeans  2025 Best Selling Jeans - Buy 2(SHADED BLUE+BLACK)Get Extra 10% OFF/S"",""quantity"":1,""unitAmount"":104.99},{""name"":""Tummy Control Sailor Wide Leg Trouser 2025 Best Selling Jeans - Combo 2 (Light Blue+White) - Save More 10% OFF/S"",""quantity"":1,""unitAmount"":109.99}]",4.99,214.98,0,FFT BSO,STRIPE_RECEIPT_CUSTOMER,BSO,,ZENIROXPAY,
2025-12-11,txn_3Sd9ZDK3ZXYJSkRp089HFPzi,charge,ch_3Sd9ZDK3ZXYJSkRp0eQftOzX,34.98,1.59,33.39,usd,2025-12-11 13:06:00,2025-12-16 00:00:00,,34.98,,,IQ1N5-111225-0T80R,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - White"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-11,txn_3SdDEAK3ZXYJSkRp00R3yuK5,charge,ch_3SdDEAK3ZXYJSkRp0R9JPa76,34.98,1.59,33.39,usd,2025-12-11 17:00:00,2025-12-16 00:00:00,,34.98,,,HUJGB-111225-FBLN8,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-12,txn_3SdK33K3ZXYJSkRp0EvSYa8Y,charge,ch_3SdK33K3ZXYJSkRp0TkP0Hck,34.98,1.59,33.39,usd,2025-12-12 00:17:00,2025-12-17 00:00:00,,34.98,,,HUJGB-111225-O477K,,,,,-https://hotdeal.masemb.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-12,txn_3SdKFAK3ZXYJSkRp1YHzua1z,charge,ch_3SdKFAK3ZXYJSkRp17GEWBlF,50.98,2.19,48.79,usd,2025-12-12 00:30:00,2025-12-17 00:00:00,,50.98,,,HUJGB-111225-9TKEU,,,,,-https://hotdeal.masemb.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 2 AirFlow Jaw Strap SAVE 10% OFF - ONLY DAY"",""quantity"":1,""unitAmount"":45.99}]",4.99,45.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3SdiSFK3ZXYJSkRp1uD6KrBK,charge,ch_3SdiSFK3ZXYJSkRp1Lh1Ew4d,34.98,1.59,33.39,usd,2025-12-13 02:21:00,2025-12-18 00:00:00,,34.98,,,HUJGB-121225-KU1JQ,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3SdivDK3ZXYJSkRp0GIJnRb0,charge,ch_3SdivDK3ZXYJSkRp0LFNAmaL,34.98,1.59,33.39,usd,2025-12-13 02:51:00,2025-12-18 00:00:00,,34.98,,,IQ1N5-121225-10O5K,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Black"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-13,txn_3SdkvmK3ZXYJSkRp1rty8p79,charge,ch_3SdkvmK3ZXYJSkRp1dlR9xpR,34.98,1.59,33.39,usd,2025-12-13 04:59:00,2025-12-18 00:00:00,,34.98,,,HUJGB-121225-WXD91,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3SdlGsK3ZXYJSkRp1RsHxCe4,charge,ch_3SdlGsK3ZXYJSkRp1zSV28dX,34.98,1.59,33.39,usd,2025-12-13 05:21:00,2025-12-18 00:00:00,,34.98,,,HUJGB-121225-56NAY,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3SdpN5K3ZXYJSkRp0pVABZvb,charge,ch_3SdpN5K3ZXYJSkRp0ilfqmYt,34.98,1.59,33.39,usd,2025-12-13 09:44:00,2025-12-18 00:00:00,,34.98,,,IQ1N5-131225-1LXDB,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Black"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-13,txn_1SdvOXK3ZXYJSkRp1jp7dOUi,adjustment,du_1SY9fnK3ZXYJSkRpIvizf22u,64.98,0,64.98,usd,2025-12-13 16:10:00,2025-12-13 16:10:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2025-12-13,txn_3SdwB0K3ZXYJSkRp10LI2Ex2,charge,ch_3SdwB0K3ZXYJSkRp1Eo3Ga2X,34.98,1.59,33.39,usd,2025-12-13 17:00:00,2025-12-18 00:00:00,,34.98,,,HUJGB-131225-KDHDE,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3Sdx9tK3ZXYJSkRp0tTobuIo,charge,ch_3Sdx9tK3ZXYJSkRp08uxo23N,34.98,1.59,33.39,usd,2025-12-13 18:03:00,2025-12-18 00:00:00,,34.98,,,HUJGB-131225-AJO0R,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3SdxWxK3ZXYJSkRp0SScFzBR,charge,ch_3SdxWxK3ZXYJSkRp00wwDGK7,34.98,1.59,33.39,usd,2025-12-13 18:27:00,2025-12-18 00:00:00,,34.98,,,HUJGB-131225-ISYO1,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3Se254K3ZXYJSkRp1HkpYiop,charge,ch_3Se254K3ZXYJSkRp1RGKt6XG,34.98,1.59,33.39,usd,2025-12-13 23:18:00,2025-12-18 00:00:00,,34.98,,,HUJGB-131225-WJBR6,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-13,txn_3Se2hoK3ZXYJSkRp1ZzxhXbq,charge,ch_3Se2hoK3ZXYJSkRp1PmoEL1A,34.98,1.59,33.39,usd,2025-12-13 23:58:00,2025-12-18 00:00:00,,34.98,,,HUJGB-131225-GM0ST,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-14,txn_3Se3PgK3ZXYJSkRp07IVcNoY,charge,ch_3Se3PgK3ZXYJSkRp0NFxIr89,50.98,2.19,48.79,usd,2025-12-14 00:43:00,2025-12-18 00:00:00,,50.98,,,HUJGB-131225-O7GUP,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 2 AirFlow Jaw Strap SAVE 10% OFF - ONLY DAY"",""quantity"":1,""unitAmount"":45.99}]",4.99,45.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-14,txn_3Se5gWK3ZXYJSkRp1hZjm1OK,charge,ch_3Se5gWK3ZXYJSkRp1qxOKfO8,34.98,1.59,33.39,usd,2025-12-14 03:09:00,2025-12-18 00:00:00,,34.98,,,IQ1N5-131225-14FBI,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Purple"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-14,txn_3Se7b8K3ZXYJSkRp1PKz5YeN,charge,ch_3Se7b8K3ZXYJSkRp1m9DmKlq,56.98,2.41,54.57,usd,2025-12-14 05:11:00,2025-12-18 00:00:00,,56.98,,,IQ1N5-131225-UZGDE,,,3,4.99,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Brown"",""quantity"":1,""unitAmount"":29.99},{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - White"",""quantity"":1,""unitAmount"":29.99}]",4.99,59.98,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-14,txn_1Se8DHK3ZXYJSkRpQlSzqinH,stripe_fee,,10.69,0,10.69,usd,2025-12-14 05:51:00,2025-12-14 05:51:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2025-12-14,txn_3SeHEhK3ZXYJSkRp09Y9Mb2L,charge,ch_3SeHEhK3ZXYJSkRp0YqoFQO5,34.98,1.59,33.39,usd,2025-12-14 15:29:00,2025-12-18 00:00:00,,34.98,,,IQ1N5-141225-0ZENX,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Brown"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-14,txn_3SeOZHK3ZXYJSkRp1qYMcZKY,charge,ch_3SeOZHK3ZXYJSkRp1WoLgqBz,34.98,1.59,33.39,usd,2025-12-14 23:19:00,2025-12-18 00:00:00,,34.98,,,HUJGB-141225-5O5XL,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-14,txn_3SeObtK3ZXYJSkRp1KnHARfW,charge,ch_3SeObtK3ZXYJSkRp1Dee1orx,50.98,2.19,48.79,usd,2025-12-14 23:21:00,2025-12-18 00:00:00,,50.98,,,HUJGB-141225-IC11O,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 2 AirFlow Jaw Strap SAVE 10% OFF - ONLY DAY"",""quantity"":1,""unitAmount"":45.99}]",4.99,45.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-14,txn_3SeOhpK3ZXYJSkRp0tZfcCsL,charge,ch_3SeOhpK3ZXYJSkRp0PbKKioG,34.98,1.59,33.39,usd,2025-12-14 23:28:00,2025-12-18 00:00:00,,34.98,,,HUJGB-141225-PFL7Y,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-15,txn_3SehvyK3ZXYJSkRp0yat3egk,charge,ch_3SehvyK3ZXYJSkRp0Xvs5HTr,34.98,1.59,33.39,usd,2025-12-15 19:59:00,2025-12-18 00:00:00,,34.98,,,HUJGB-151225-5W2PU,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-15,txn_3SekQbK3ZXYJSkRp0j90MROJ,charge,ch_3SekQbK3ZXYJSkRp0mvwlfqE,34.98,1.59,33.39,usd,2025-12-15 22:39:00,2025-12-18 00:00:00,,34.98,,,HUJGB-151225-PU7RA,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-15,txn_3SelOOK3ZXYJSkRp10seQ3fJ,charge,ch_3SelOOK3ZXYJSkRp15HE5fvn,34.98,1.59,33.39,usd,2025-12-15 23:41:00,2025-12-18 00:00:00,,34.98,,,IQ1N5-151225-C41WM,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Black"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
2025-12-16,txn_3Sf5YGK3ZXYJSkRp0uL5sMFR,charge,ch_3Sf5YGK3ZXYJSkRp0tfrfmeT,34.98,1.59,33.39,usd,2025-12-16 21:13:00,2025-12-19 00:00:00,,34.98,,,HUJGB-161225-FWSRO,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-17,txn_3Sf9KZK3ZXYJSkRp0nBhrW3d,charge,ch_3Sf9KZK3ZXYJSkRp0JMEKH5D,34.98,1.59,33.39,usd,2025-12-17 01:15:00,2025-12-22 00:00:00,,34.98,,,HUJGB-161225-3EEFF,,,,,-https://kotort.com/jaw-strap,"[{""name"":""Last Day SALE 60% OFFAirFlow Jaw Strap - Get 1 AirFlow Jaw Strap"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,WAZ,STRIPE_RECEIPT_CUSTOMER,WAZ,,ZENIROXPAY,
2025-12-17,txn_3Sf9bXK3ZXYJSkRp0VbwsGB1,charge,ch_3Sf9bXK3ZXYJSkRp0QOUBv46,34.98,1.59,33.39,usd,2025-12-17 01:32:00,2025-12-22 00:00:00,,34.98,,,IQ1N5-161225-WFK89,,,,,-https://wrboorsh.com/anxieety,"[{""name"":""Anxiety Bookshelf | Shake Away Your Anxiety - Black"",""quantity"":1,""unitAmount"":29.99}]",4.99,29.99,0,FFT HBA,STRIPE_RECEIPT_CUSTOMER,HBA,,ZENIROXPAY,
